,id,type,time,author,author_id,re_tweeter,associated_tweet,,links,hashtags,mentions,reply_count,favorite_count,retweet_count,lang,text_raw,textblob_generated,manual_entered,text
160,1.14E+18,tweet,1.56E+12,getalife108,1.05E+18,,1.14E+18,,[],[],[],1,1,1,en,dark characters fan following amount entertainment value add up  no doubt their brutal acts never glorified  kabir singh practically closer real life flawed normal character anger issues  not dark character stop mixing things,negative,negative,"Dark characters can have fan following for the amount of entertainment value they add up, no doubt,their brutal acts in its own are never glorified. Kabir singh is a practically closer to real life flawed normal character with anger issues, not a dark character.stop mixing things"
161,1.14E+18,tweet,1.56E+12,AM_Naira22,1.03E+18,,1.14E+18,,[],"['#perfection', '#greatjob', '#KabirSingh']","['@Advani_Kiara', '@shahidkapoor']",0,3,1,en,yup     ,neutral,neutral,yup they did it with  perfection  greatjob by both  Advani_Kiara and  shahidkapoor in  KabirSingh
162,1.14E+18,tweet,1.56E+12,KartikDayanand,44353233,,1.14E+18,,[],"['#ArjunReddy', '#KabirSingh']",[],4,50,8,en,apply little dettol  end result  reddy vanga said constrained making ar since telugu film  could've done lot  bolder  things hindi film well  opposite that ,negative,negative,"Apply a little Dettol to  ArjunReddy and the end result is  KabirSingh.Sandeep Reddy Vanga said he was constrained when making AR since it was a Telugu film, and that he could've done a lot more (bolder) things if it were a Hindi film.Well, he just did the opposite of that."
163,1.14E+18,tweet,1.56E+12,beingdiwash,2175029776,,1.14E+18,,[],['#KabirSingh'],[],0,3,0,en,brother movie acchi is  let enjoy success  deserves haf long bad phase  talented actor  salman brother also bad phase wanted turning point  hope shahid well ,negative,positive,Bhai movie acchi hai. Let him enjoy the success. He deserves it He just haf a long bad phase. He is a very talented actor.  Our salman bhai also had a bad phase.Wanted was his turning point. Just hope shahid does well after  KabirSingh
164,1.14E+18,tweet,1.56E+12,JasminaSW,1549240572,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],1,16,11,en,one side  troubled flawed character made question manners  side  impeccable performer managed make appreciate talent even than already do ,negative,positive,On one side there is  KabirSingh. A troubled and flawed character who made me question his manners. And on the other side there is  shahidkapoor. An impeccable performer who managed to make me appreciate his talent even more than I already do.
165,1.14E+18,tweet,1.56E+12,desihumourr,3683748852,,1.14E+18,,[],['#KabirSingh'],[],1,17,4,en,curse get marry father's choice  ,neutral,neutral,I Curse you that You get Marry by your Father's Choice . KabirSingh
166,1.14E+18,tweet,1.56E+12,ManjGhuman,380012862,,1.14E+18,,['https://t.co/xvv8TB4o7G'],[],['@shahidkapoor'],0,1,0,en, hey shahid which favourite kabir singh poster   ,neutral,neutral,shahidkapoor hey shahid which is your favourite kabir Singh poster.? pic.twitter.com/xvv8TB4o7G
167,1.14E+18,tweet,1.56E+12,dharmendrasin1,2184393614,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],0,0,1,en, freaking mind blowing hot performance done  guled screen till end   freaking hot  beard without it   think going see 2nd time also   love,positive,positive,shahidkapoor what a freaking mind blowing and hot performance you have done  KabirSingh Guled to the screen till the end.. You were freaking hot through out the picture with the beard and without it.. I think I'm going to see it 2nd time also.. love you
168,1.14E+18,tweet,1.56E+12,JasminaSW,1549240572,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],1,55,25,en,watched  today berlin blown away performance  range diverse characters unmachtable  prem  aditya  charlie  haider  tommy  maharawal ratan singh kabir hats off ,neutral,positive,"Watched  KabirSingh today in Berlin and I'm blown away by your performance  shahidkapoor  Your range of diverse characters is unmachtable! Prem, Aditya, Charlie, Haider, Tommy, Maharawal Ratan Singh and now Kabir - Hats off!"
169,1.14E+18,tweet,1.56E+12,getalife108,1.05E+18,,1.14E+18,,[],[],[],1,1,1,en,well not watched batman say surety crowd cheer would definitely done character like love-joker   not  act  blowing hospital for kabir singh  cheers  kiss  not character ,neutral,neutral,"Well i havnt watched batman but i can say with surety that the crowd if it did cheer,would have definitely done for the character they like or love-joker...not for the ""act"" itself of blowing the hospital.for kabir Singh, the cheers were for the ""kiss"" NOT the character."
170,1.14E+18,tweet,1.56E+12,RahulChowhannn,9.41E+17,,1.14E+18,,[],['#KabirSingh'],['@RajeevMasand'],17,382,39,en, saw review  much idiot than thought  talk sense man,negative,neutral,RajeevMasand I just saw your review on  KabirSingh. You're much more of an idiot than I thought.  Talk sense man .
171,1.14E+18,tweet,1.56E+12,anmolagrawal95,1137891085,,1.14E+18,,[],['#kabirSingh'],[],0,0,1,en,last days  learnt new word  toxic masculinity  rounds watching ,positive,negative,"Over last few days, have learnt new word ""toxic masculinity"" doing the rounds after watching  kabirSingh."
172,1.14E+18,tweet,1.56E+12,kd_jk91,101689488,,1.14E+18,,[],[],[],0,8,4,en,thank god wasn’t social media darr baagizar  shah rukh khan would’ve living rented house moved back delhi people raising issues kabir singh harassed movies ,positive,positive,Thank God there wasn’t social media during Darr and Baagizar. Shah Rukh Khan would’ve been living in a rented house or moved back to Delhi if people raising issues of Kabir Singh harassed him for doing those movies.
173,1.14E+18,tweet,1.56E+12,beingdiwash,2175029776,,1.14E+18,,[],['#KabirSingh'],[],0,2,0,en, way better love story than ae dil muskil ,positive,positive,KabirSingh is a way better love story than ae dil hai muskil.
174,1.14E+18,tweet,1.56E+12,SRKsChampion,1921669404,,1.14E+18,,[],[],[],4,5,0,en,kabir singh life,neutral,neutral,Kabir Singh is life
175,1.14E+18,tweet,1.56E+12,bfanofhm,134112721,,1.14E+18,,[],[],[],1,4,0,en,not see ladies gram posting movie much kabir singh watching it  know mazedaar    ,positive,positive,"Can't see more ladies in my gram posting about any other movie as much they are about kabir singh and after watching it, now I know why . Mazedaar !!!"
176,1.14E+18,tweet,1.56E+12,GauravJ798,8.84E+17,,1.14E+18,,[],['#KabirSingh'],[],0,2,1,en,yeah   best content story    shahid appreciable work       actors fabulous work movie    ,positive,positive,Yeah.. they have best content and Story... But Shahid did appreciable work  KabirSingh .... All the actors did fabulous work in the movie....
177,1.14E+18,tweet,1.56E+12,Tsr0897,7.21E+17,,1.14E+18,,[],"['#kabirsingh', '#ShahidKapoor', '#KiaraAdvani']",[],0,1,1,en, definitely year best album   ,positive,positive,kabirsingh is definitely year best album.  ShahidKapoor  KiaraAdvani
178,1.14E+18,tweet,1.56E+12,RatiSingh_,112136716,,1.14E+18,,[],[],[],1,0,0,en,watched original  arjun reddy subtitles  ended thought missed something didn’t understand reddy angry first place  therefore  keen watching kabir singh  it’s official remake  good news  didn’t miss anything,positive,positive,"I have watched the original, Arjun Reddy with subtitles, & when it ended I thought I missed something because I didn’t understand why Reddy was so angry in the first place. I was therefore, keen on watching Kabir Singh, it’s official remake. But good news, I didn’t miss anything"
179,1.14E+18,tweet,1.56E+12,Shreyja28305000,1.07E+18,,1.14E+18,,[],[],['@shahidkapoor'],0,0,0,en,advani_kiari   best love story moive chemistry never saw hole life also best moive saw hole life thankful members kabir singh,positive,positive,Advani_Kiari  shahidkapoor   kabisinghmoive best love story moive and chemistry that i never saw in hole life and also this is a best moive that i saw in my hole life i thankful you all the members of kabir singh
180,1.14E+18,tweet,1.56E+12,pritamshete1,7.37E+17,,1.14E+18,,[],['#Bekhayali'],"['@JioSaavn', '@shahidkapoor', '@Advani_Kiara']",1,0,0,en, jio tune not available kabir singh movie's songs  please added songs jio tune    ,negative,neutral,JioSaavn Why jio tune is not available of Kabir Singh movie's songs. please added all songs in jio tune.  Bekhayali  shahidkapoor  Advani_Kiara
181,1.14E+18,tweet,1.56E+12,meene4,1517701081,,1.14E+18,,[],[],[],0,0,0,en,say kabir singh de good character movie ,positive,negative,How can you say kabir singh was depicted as a good character in the movie?
182,1.14E+18,tweet,1.56E+12,ReallyShreyansh,1.07E+18,,1.14E+18,,[],['#KabirSingh'],[],0,1,1,en,p s  not happy climax  like fairy tale romantics still many love tho  thought rough end wuda better  current ending still good  not buy it   different fan base sure ,positive,positive,P.S. I wasn't so happy about the climax. It was more like a fairy tale for the romantics still many will love it tho. I just thought a rough end wuda been better. The current ending is still good. It's just that i don't buy it.  KabirSingh will have a different fan base for sure.
183,1.14E+18,tweet,1.56E+12,Souchith1,9.87E+17,,1.14E+18,,[],"['#ArjunReddy', '#KabirSingh', '#ShahidKapoor', '#Respect']",[],1,7,1,en,said drugs alchohol biggest addictions one easily get addictions i feel script  one biggest addictions cannot easily get it  example it   nailed like boss ,positive,positive,"Who said Drugs,Alchohol are the biggest Addictions.One can easily get over these Addictions.I feel the script of  ArjunReddy is one of the Biggest Addictions that you cannot easily get over it. KabirSingh is an example for it!! ShahidKapoor you nailed it like a boss. Respect"
184,1.14E+18,tweet,1.56E+12,sandesh267,2480376060,,1.14E+18,,[],"['#KabirSingh', '#ArjunReddy', '#Awesome']",['@shahidkapoor'],0,1,1,en, hats no one could pulled amazing acting   ,positive,positive,shahidkapoor  Hats off ! No one could have pulled it off but you ! Amazing acting !  KabirSingh  ArjunReddy  Awesome
185,1.14E+18,tweet,1.56E+12,beingdiwash,2175029776,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],0,1,1,en,  reminded terenaam days  became salman khan die hard fan terenaam  also fan kabir singh  keep selecting good scripts shahid brother ,positive,positive,shahidkapoor  KabirSingh reminded me of terenaam days. I became salman khan die hard fan after terenaam. Now m also ur fan after kabir singh. Keep selecting the good scripts shahid bhai.
186,1.14E+18,tweet,1.56E+12,peeyusharora07,151389861,,1.14E+18,,[],['#Kabirsingh'],['@shahidkapoor'],0,1,1,en, amazing job  saw fantastic film long time ,positive,positive,shahidkapoor You did an amazing job in  Kabirsingh. Saw an fantastic film after a long time.
187,1.14E+18,tweet,1.56E+12,manu_ane_nenu,1.03E+18,,1.14E+18,,[],[],[],0,1,0,en,agree you  kabir singh remake block buster sound indian movie  equally supported  media proved paid service lost respect again ,positive,positive,I agree with you. Kabir Singh is remake of a block buster sound Indian movie. It should be equally supported. Media is again proved as paid service . Lost respect for it again.
188,1.14E+18,tweet,1.56E+12,umadamle,27201845,,1.14E+18,,[],"['#kabirsingh', '#ArjunReddy']",['@shahidkapoor'],1,3,0,en,women actually defended/liked   i’d like say imagine moment character played not  deverakonda random balding dude paunch,negative,negative,To all those women who have actually defended/liked  kabirsingh or  ArjunReddy I’d like to say - just imagine for a moment that the character was played not by  shahidkapoor or Deverakonda but just some random balding dude with a paunch
189,1.14E+18,tweet,1.56E+12,herlavishhustle,9.52E+17,,1.14E+18,,[],['#Kabirsingh'],[],2,0,0,en,successfully finished living first half  gifs ,positive,positive,So we have successfully finished living first half of  Kabirsingh through GIFs.
190,1.14E+18,tweet,1.56E+12,i_m_akki307,1.14E+18,,1.14E+18,,['https://t.co/8jvlYGIczD'],"['#UdtaPunjab', '#kabirSingh', '#whyheisunderrated']",[],0,2,0,en,first    we witnesses high class acting skill man showed ,positive,positive,First  UdtaPunjab  And now  kabirSingh  .We all are witnesses of the high class Acting skill that this man showed. whyheisunderratedpic.twitter.com/8jvlYGIczD
191,1.14E+18,tweet,1.56E+12,MariaSartaj,1904949558,,1.14E+18,,['https://t.co/tbPNjeBJUY'],['#KabirSingh'],[],1,3,0,en,revelatory 'happy ending' find guy not touch  's girl not needed devdas issue too  zamindar babu not consummate marriage paro  women touched men still retain purity know  …,positive,positive,A revelatory 'happy ending' where we find out that the other guy did not touch  KabirSingh 's girl at all was so NOT needed.Devdas had this issue too: Zamindar Babu did not consummate his marriage with Paro. Women can be touched by other men&still retain their purity u know   …
192,1.14E+18,tweet,1.56E+12,Rk6359,1.11E+18,,1.14E+18,,[],['#KabirSingh'],[],1,19,8,en,story kabir singh get admission college *error404 not not enough percentage*the end ,neutral,neutral,My story as kabir Singh Get admission in college *error404 can't not enough percentage*The End  KabirSingh
193,1.14E+18,tweet,1.56E+12,Smallwonderstar,2984061968,,1.14E+18,,[],['#kabirsinghboxoffice'],"['@Advani_Kiara', '@shahidkapoor']",0,1,0,en, innocence simplicity adorable kabir singh urf  anger  dialogues  comedy performance loved all  movie entertainergo watch it  ,positive,positive," kabirsinghboxoffice Advani_Kiara your innocence and simplicity is so adorable & kabir singh urf  shahidkapoor your anger, dialogues, comedy and performance loved it all..Movie is such an entertainerGo watch it.."
194,1.14E+18,tweet,1.56E+12,Babu_Bhaiyyya,8.61E+17,,1.14E+18,,[],"['#kabirsinghboxoffice', '#KabirSingh']",[],0,2,1,en,many people criticizing 'kabir singh' glorifies male ego badly affects society  mean also watched 'gangs wasseypur' not start killing random people knives  ,negative,positive,Why are so many people criticizing 'Kabir Singh' about how it glorifies male ego and how badly it affects the Society? I mean we also watched 'Gangs Of Wasseypur' but didn't start killing random people with Knives  kabirsinghboxoffice  KabirSingh
195,1.14E+18,tweet,1.56E+12,jayshrivastav12,182292896,,1.14E+18,,[],[],['@shahidkapoor'],1,1,0,en,kabir singh character isn’t getting head  like ocean get experience emotions possible  hence it’s choice ready take path reach ultimate destination  great performance  ,positive,positive,"Kabir Singh - The character isn’t getting out my head. It is like an ocean it can get you to experience all the emotions possible, hence it’s your choice if your are ready to take that path to reach to your ultimate destination. Great performance.  shahidkapoor"
196,1.14E+18,tweet,1.56E+12,RiaBajaj19,1.00E+18,,1.14E+18,,[],['#KabirSingh'],"['@shahidkapoor', '@Advani_Kiara']",0,5,0,en,spellbinding thing  beautiful songs putstarting kaise done pehla pyar tera ban jauga  bekhayali ye aaina tujhe kitna chahe aur us sohneya they blending phase movie wonderfully ,positive,positive,"The spellbinding thing about  KabirSingh how beautiful the songs are putStarting with Kaise hua,Pehla pyar,Tera ban jauga, bekhayali,Ye aaina,Tujhe kitna chahe aur hum And mere sohneya.They are blending with each phase of the movie so wonderfully shahidkapoor  Advani_Kiara"
197,1.14E+18,tweet,1.56E+12,Sumitfugen,1.14E+18,,1.14E+18,,['https://t.co/s84ynjhXXz'],[],"['@shahidkapoor', '@ShahidCupcakes', '@Shahid_Loverz', '@FUGENedutech', '@ALOKdelhi6']",1,3,3,en,watching kabir singh movieit full paisa vasol movie thanks     ,positive,positive,We are  watching Kabir singh movieIt's a full paisa vasol movie Thanks  shahidkapoor  ShahidCupcakes  Shahid_Loverz  FUGENedutech  ALOKdelhi6pic.twitter.com/s84ynjhXXz
198,1.14E+18,tweet,1.56E+12,SanjoliBhatiani,9.54E+17,,1.14E+18,,[],"['#KabirSingh', '#KabirSingh']",['@shahidkapoor'],0,1,2,en,move “misogyny” thing   great story abt flawed human pays flaws redeems   brilliant acting  love hate ,positive,positive,Move over the “misogyny” thing.  KabirSingh is a great story abt a flawed human being and how he pays for those flaws and redeems.  shahidkapoor brilliant acting! Love to hate  KabirSingh
199,1.14E+18,tweet,1.56E+12,yadavrinix1,3479125395,,1.14E+18,,[],['#KabirSingh'],[],1,0,0,en, ordinary movie without content story  anything movie personal life way live  film markers try show us could life freak man irespective family  society progression ,negative,negative," KabirSingh very ordinary movie without any content and story, if there is anything in the movie that is his personal life the way he live. Film markers just try to show us how could be life of a freak man be irespective of their family, society and  progression."
200,1.14E+18,tweet,1.56E+12,sohailrocks11,414667298,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],2,4,1,en,enjoyed  good movie loved performance  deserved success ,positive,positive,Enjoyed  KabirSingh. A very good movie and loved the performance of  shahidkapoor and he deserved the success.
201,1.14E+18,tweet,1.56E+12,BreakingNewsTo7,1.00E+18,,1.14E+18,,['https://t.co/gU4CqVaU2J'],[],[],0,0,0,en,kabir singh की तीसरे दिन की कमाई box office prediction shahid kapoor  kiara advani  …,neutral,neutral,"KABIR SINGH की तीसरे दिन की कमाई | Box Office Prediction | Shahid Kapoor, Kiara Advani   …"
202,1.14E+18,tweet,1.56E+12,BreakingNewsTo7,1.00E+18,,1.14E+18,,['https://t.co/3CZYus2mvl'],[],[],0,0,0,en,shahid की kabir singh का चला जादू  box office पर मचाया धमाल kabir singh kabir singh review  …,neutral,neutral,"Shahid की Kabir Singh का चला जादू, Box Office पर मचाया धमाल | Kabir singh | Kabir singh review   …"
203,1.14E+18,tweet,1.56E+12,BreakingNewsTo7,1.00E+18,,1.14E+18,,['https://t.co/JktS6EPvzw'],[],[],0,0,0,en,kabir singh 3rd day box office collection huge amount shahid kapoor  kiara advani  …,positive,positive,"Kabir Singh 3rd Day Box Office Collection | Huge Amount | Shahid Kapoor, Kiara Advani   …"
204,1.14E+18,tweet,1.56E+12,thepres5,3659586013,,1.14E+18,,['https://t.co/WVk2Cw6MIK'],[],[],0,0,0,en,kabir singh box office collection kabir singh broke record padmavat shahid kapoor  kiara box office  …,neutral,neutral,"Kabir Singh Box Office Collection | Kabir Singh Broke the Record of Padmavat | Shahid Kapoor, Kiara box office   …"
205,1.14E+18,tweet,1.56E+12,BreakingNewsTo7,1.00E+18,,1.14E+18,,['https://t.co/ktFc935ern'],[],[],0,0,0,en,kabir singh 3rd day collection komal nahta |shahid kapoor kiara advani  …,neutral,neutral,Kabir Singh 3rd Day Collection By Komal Nahta |Shahid Kapoor | Kiara Advani   …
206,1.14E+18,tweet,1.56E+12,BreakingNewsTo7,1.00E+18,,1.14E+18,,['https://t.co/SG1XG3Pq46'],[],[],0,0,0,en,kabir singh 3nd day box office collection  …,neutral,neutral,Kabir Singh 3nd day box office collection   …
207,1.14E+18,tweet,1.56E+12,BreakingNewsTo7,1.00E+18,,1.14E+18,,['https://t.co/KjeGhnnBUJ'],[],[],0,0,0,en,kabir singh box office day 1 collection shahid kapoor kiara advani sandeep  …,neutral,neutral,Kabir Singh Box Office Day 1 Collection Shahid Kapoor Kiara Advani Sandeep   …
208,1.14E+18,tweet,1.56E+12,BreakingNewsTo7,1.00E+18,,1.14E+18,,['https://t.co/MqRXrWW2lZ'],[],[],0,0,0,en,kabir singh box office collection day 4 kabir singh box office collection  shahid kapoor  kiara  …,neutral,neutral,"Kabir Singh Box Office Collection Day 4,Kabir Singh Box Office Collection, Shahid Kapoor, Kiara   …"
209,1.14E+18,tweet,1.56E+12,BreakingNewsTo7,1.00E+18,,1.14E+18,,['https://t.co/WB6Rn4bRQF'],[],[],0,0,0,en,kabir singh box office collection day 1 film gets fantastic opening filmib  …,positive,positive,Kabir Singh Box Office Collection Day 1 Film gets Fantastic Opening Filmib   …
210,1.14E+18,tweet,1.56E+12,BreakingNewsTo7,1.00E+18,,1.14E+18,,['https://t.co/u2kaUFmwAi'],[],[],0,0,0,en,kabir singh box office collection breaks shahid kapoor's big record drama  …,neutral,neutral,Kabir Singh Box Office Collection breaks Shahid Kapoor's this big record Filmi   …
211,1.14E+18,tweet,1.56E+12,ReallyShreyansh,1.07E+18,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],2,14,10,en,watched  today will say go watch it  not miss this  not adapt character  feel might let go  brillaince    brother ye bawaal tha  totally nailed it  say  underrated man  best wishes ,positive,positive,"Watched  KabirSingh today.Will just say go watch it, you can't miss this. Don't adapt the character, just feel it if you might & let go. What BRILLAINCE!!  shahidkapoor bhai ye kya bawaal tha? Totally nailed it. I have to say, you're so so underrated man. All the best wishes."
212,1.14E+18,tweet,1.56E+12,Abhiduggs,1.09E+18,,1.14E+18,,['https://t.co/JgWlbOhFJ0'],[],[],0,0,0,en,kabir singh's special amazon classic square sunglasses  mirrored lens glasses  click  see glares ,positive,neutral,Kabir Singh's Special only on Amazon.Classic Square Sunglasses (Mirrored Lens Glasses).Click here    to see the Glares.
213,1.14E+18,tweet,1.56E+12,Abhiduggs,1.09E+18,,1.14E+18,,['https://t.co/JgWlbOhFJ0'],[],[],0,0,0,en,kabir singh's special amazon classic square sunglasses  mirrored lens glasses  click  see glares ,positive,neutral,Kabir Singh's Special only on Amazon.Classic Square Sunglasses (Mirrored Lens Glasses).Click here    to see the Glares.
214,1.14E+18,tweet,1.56E+12,Abhiduggs,1.09E+18,,1.14E+18,,['https://t.co/JgWlbOhFJ0'],[],[],0,0,0,en,kabir singh's special amazon classic square sunglasses  mirrored lens glasses  click  see glares ,positive,neutral,Kabir Singh's Special only on Amazon.Classic Square Sunglasses (Mirrored Lens Glasses).Click here    to see the Glares.
215,1.14E+18,tweet,1.56E+12,rohit212137,8.02E+17,,1.14E+18,,[],['#kabirsingh'],[],0,0,0,en,ummed thi apka reply aayega isliye un follow tha block nahiand want true followers post sincerely ,positive,positive,Mujhe ummed thi apka reply aayega isliye un follow kiya tha block nahiAnd if u want true followers u have to post sincerely from  kabirsingh
216,1.14E+18,tweet,1.56E+12,Abhiduggs,1.09E+18,,1.14E+18,,['https://t.co/JgWlbOhFJ0'],[],[],0,0,0,en,kabir singh's special amazon classic square sunglasses  mirrored lens glasses  click  see glares ,positive,positive,Kabir Singh's Special only on Amazon.Classic Square Sunglasses (Mirrored Lens Glasses).Click here    to see the Glares.
217,1.14E+18,tweet,1.56E+12,PavaniTej,434688489,,1.14E+18,,[],['#KabirSingh'],[],0,1,1,en, life time pain heart broke      congrats team      love failure worst future,negative,negative,KabirSingh  that life time pain of heart when it was broke..... Congrats team .....love failure has the worst future
218,1.14E+18,tweet,1.56E+12,Abhiduggs,1.09E+18,,1.14E+18,,['https://t.co/JgWlbOhFJ0'],[],[],0,0,0,en,kabir singh's special amazon classic square sunglasses  mirrored lens glasses  click  see glares ,positive,positive,Kabir Singh's Special only on Amazon.Classic Square Sunglasses (Mirrored Lens Glasses).Click here    to see the Glares.
219,1.14E+18,tweet,1.56E+12,RaviDudhaiya1,1.14E+18,,1.14E+18,,[],[],"['@shahidkapoor', '@shahidkapoor']",0,0,0,en, superb performance great story kabir singh superb movie ,positive,positive,shahidkapoor superb performance  and great story in Kabir Singh Superb movie  shahidkapoor
220,1.14E+18,tweet,1.56E+12,tthreesixteen,357055925,,1.14E+18,,[],[],[],6,18,0,en,kabir singh dekh ker yehe samajh aya hoes ain’t loyal destroyed guy’s life said something anger chappeir no maarni chahye thi haan magar,negative,negative,Kabir singh dekh ker yehe samajh aya hai these hoes ain’t loyal destroyed guy’s life because he said something in anger chappeir nahi maarni chahye thi haan magar
221,1.14E+18,tweet,1.56E+12,Abhiduggs,1.09E+18,,1.14E+18,,['https://t.co/JgWlbOhFJ0'],[],[],0,0,0,en,kabir singh's special amazon classic square sunglasses  mirrored lens glasses  click  see glares ,positive,positive,Kabir Singh's Special only on Amazon.Classic Square Sunglasses (Mirrored Lens Glasses).Click here    to see the Glares.
222,1.14E+18,tweet,1.56E+12,optimistIndiann,1.13E+18,,1.14E+18,,['https://t.co/110MPaAnit'],[],['@tanya_raj1011'],0,0,0,en,called  virtual signalling which proved watching kabir singh   way takes hard know virtual signalling means person signalling virtualy block  3   2   1  ,negative,neutral,"this is called ""virtual signalling "" which she proved after watching kabir singh.. btw it takes hard to know what virtual signalling means to the person signalling virtualy  now she will block me  tanya_raj1011   3.. 2.. 1..pic.twitter.com/110MPaAnit"
223,1.14E+18,tweet,1.56E+12,KBandyan,2212819091,,1.14E+18,,[],['#KabirSingh'],"['@shahidkapoor', '@Advani_Kiara', '@shahidkapoor']",0,0,1,en,   shahid kapoor hits theatres whatsapp statusawesome acting nailed  fan,neutral,positive,KabirSingh  shahidkapoor  Advani_Kiara  Shahid kapoor Hits the Theatres and whatsapp StatusAwesome acting nailed it  shahidkapoorBig fan of yours
224,1.14E+18,tweet,1.56E+12,beingdiwash,2175029776,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],0,0,0,en,ranbir singh learn  movie  gonna b comeback fav shahid kapoor,neutral,positive,Ranbir singh should learn from  shahidkapoor. What a movie  KabirSingh ? This is gonna b  comeback for my fav shahid Kapoor
225,1.14E+18,tweet,1.56E+12,rajat9rocker,8.28E+17,,1.14E+18,,['https://t.co/ntpsizA45P'],['#KabirSingh'],"['@shahidkapoor', '@Advani_Kiara']",0,2,1,en, one best movies awesome acting    people need understand fucking movie  meant edgy movies representation happening society never way round ,positive,positive," KabirSingh One of the best movies!Awesome acting by  shahidkapoor and  Advani_Kiara !People need to understand it's a fucking movie, it's meant to be edgy!Movies are a representation of what's happening in the society never the other way round!pic.twitter.com/ntpsizA45P"
226,1.14E+18,tweet,1.56E+12,Er_spbirajdar,590810742,,1.14E+18,,[],[],['@shahidkapoor'],0,0,0,en, watched movie singh  would like salute excellent performance  think 100 hit movie ,positive,positive," shahidkapoor, I have watched movie kabir singh. I would like to salute your excellent performance. I think it should be 100%Hit movie."
227,1.14E+18,tweet,1.56E+12,RatiSingh_,112136716,,1.14E+18,,[],[],[],1,0,0,en,kabir singh hugely problematic need talk fims accepted audiences  reviews not pointing fact made root man poster child people not behaving civilised society,positive,negative,Kabir Singh is HUGELY problematic & we NEED to talk about why such fims are being accepted by the audiences. Why are more reviews not pointing out the fact that we are made to root for a man who should be a poster child for how people should not be behaving in a civilised society
228,1.14E+18,tweet,1.56E+12,sakshi_dembla,3228024344,,1.14E+18,,['https://t.co/rGMiO2ImM1'],"['#kabirsingh', '#shanatics']",['@shahidkapoor'],0,6,5,en, admire live someone much  their success  hardships means alot time  inculcated permanent place hearts  one iconic films industry  many congratulations,positive,positive," shahidkapoor When you admire & live someone so much..their success ,hardships means alot to you ! This time  kabirsingh just inculcated a permanent place in our hearts. Its one of the iconic films in the industry. Many congratulations shanaticspic.twitter.com/rGMiO2ImM1"
229,1.14E+18,tweet,1.56E+12,republic,8.12E+17,,1.14E+18,,['https://t.co/NC9raVGVyg'],[],[],1,28,2,en,even faces criticism  shahid kapoor's 'kabir singh' 'flying start'  here's much minted day 2 …,positive,positive,"Even As It Faces Criticism, Shahid Kapoor's 'Kabir Singh' Off To A 'flying Start'. Here's How Much It Minted On Day 2  …"
230,1.14E+18,tweet,1.56E+12,iamgroot86,1.06E+18,,1.14E+18,,[],[],[],0,0,0,en,shahid kapoor brilliant actor neither arjun reddy kabir singh inspire realism   bullshit thread love which sustains no reason ,positive,negative,Shahid Kapoor is a brilliant actor but neither Arjun Reddy nor Kabir Singh inspire realism...bullshit thread of love which sustains for no reason!
231,1.14E+18,tweet,1.56E+12,SontiSingh,2150811145,,1.14E+18,,['https://t.co/3ObHe03vvi'],[],['@shahidkapoor'],1,2,2,en, love shahid ji   you played dominant role kabir singh   day day improving acting along personality   your character movie relates past too    tomorrow going watch muvi 3rd time  ,positive,positive,shahidkapoor Love you Shahid ji...You played a very dominant role in Kabir Singh...Day by day you are improving your Acting along with your Personality...Your Character in the movie relates my past too... Tomorrow again I am going to watch ur muvi 3rd time. pic.twitter.com/3ObHe03vvi
232,1.14E+18,tweet,1.56E+12,vijayraju000,2345425033,,1.14E+18,,['https://t.co/Pw3HQo2QTw'],"['#ArjunReddy', '#KabirSingh']",['@TheDeverakonda'],1,1,0,en, born play  can’t imagine anyone else role   …,neutral,neutral,TheDeverakonda was born to play  ArjunReddy. Can’t imagine anyone else in that role  KabirSingh   …
233,1.14E+18,tweet,1.56E+12,Ayushukla7,8.56E+17,,1.14E+18,,[],['#KabirSingh'],"['@shahidkapoor', '@Advani_Kiara']",0,0,1,en,saw kabir singh fantastic performance      kiara beautiful actress    ,positive,positive,Saw Kabir Singh fantastic performance by  shahidkapoor and  Advani_Kiara .. Kiara is the most beautiful actress...  KabirSingh
234,1.14E+18,tweet,1.56E+12,basim2017,3287853579,,1.14E+18,,[],[],[],0,4,0,en,hope not  karan known supporting weak scripts  i hope shahid finds strong script continue success kabir singh,positive,positive,i hope not .karan is known for supporting weak scripts .i hope shahid finds strong script to continue the success of kabir singh
235,1.14E+18,tweet,1.56E+12,MariaSartaj,1904949558,,1.14E+18,,['https://t.co/D7k7EoXLwl'],['#KabirSingh'],[],2,0,0,en,toxic masculinity  certainly there  scenes first half bothered me   not likable character standard  yet film progressed one grew little sympathetic towards inability2 control impulses  sheer dominance anger life   …,negative,negative,"Toxic masculinity? Certainly there, some scenes in the first half bothered me,  KabirSingh is not a likable character by any standard. Yet as the film progressed one grew a little sympathetic towards his inability2 control his impulses, the sheer dominance of anger over his life.   …"
